"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","full_metadata_link","investigation_type","sequence_type","collection_date","continent","country","latitude","longitude","PI_organization","PI_organization_address","PI_organization_country","PI_firstname","PI_lastname","PI_email","env_package_full","X","project_id"
"mgm4545682","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_D_GCCAAT_L007_R2_002","UTM waste water treatment plant project D","https://api.mg-rast.org/metagenome/mgm4545682.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'name': 'SOIL_D_GCCAAT_L007_R2_002: wastewater|sludge', 'data': {'sample_name': 'SOIL_D_GCCAAT_L007_R2_002', 'env_package': 'wastewater|sludge'}, 'type': 'wastewater|sludge', 'id': 'mge148640'}",NA,"mgp5469"
"mgm4545683","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_D_GCCAAT_L007_R2_003","UTM waste water treatment plant project D","https://api.mg-rast.org/metagenome/mgm4545683.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'name': 'SOIL_D_GCCAAT_L007_R2_003: wastewater|sludge', 'id': 'mge148643', 'type': 'wastewater|sludge', 'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_D_GCCAAT_L007_R2_003'}}",NA,"mgp5469"
"mgm4545684","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_D_GCCAAT_L007_R2_004","UTM waste water treatment plant project D","https://api.mg-rast.org/metagenome/mgm4545684.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'id': 'mge148646', 'data': {'sample_name': 'SOIL_D_GCCAAT_L007_R2_004', 'env_package': 'wastewater|sludge'}, 'type': 'wastewater|sludge', 'name': 'SOIL_D_GCCAAT_L007_R2_004: wastewater|sludge'}",NA,"mgp5469"
"mgm4545685","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_D_GCCAAT_L007_R2_005","UTM waste water treatment plant project D","https://api.mg-rast.org/metagenome/mgm4545685.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'id': 'mge148649', 'type': 'wastewater|sludge', 'name': 'SOIL_D_GCCAAT_L007_R2_005: wastewater|sludge', 'data': {'sample_name': 'SOIL_D_GCCAAT_L007_R2_005', 'env_package': 'wastewater|sludge'}}",NA,"mgp5469"
"mgm4546279","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_001","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546279.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'id': 'mge150032', 'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_E_CAGATC_L007_R1_001'}, 'type': 'wastewater|sludge', 'name': 'SOIL_E_CAGATC_L007_R1_001: wastewater|sludge'}",NA,"mgp5471"
"mgm4546280","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_002","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546280.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'name': 'SOIL_E_CAGATC_L007_R1_002: wastewater|sludge', 'type': 'wastewater|sludge', 'data': {'sample_name': 'SOIL_E_CAGATC_L007_R1_002', 'env_package': 'wastewater|sludge'}, 'id': 'mge150035'}",NA,"mgp5471"
"mgm4546281","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_003","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546281.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'type': 'wastewater|sludge', 'name': 'SOIL_E_CAGATC_L007_R1_003: wastewater|sludge', 'data': {'sample_name': 'SOIL_E_CAGATC_L007_R1_003', 'env_package': 'wastewater|sludge'}, 'id': 'mge150038'}",NA,"mgp5471"
"mgm4546282","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_004","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546282.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'type': 'wastewater|sludge', 'id': 'mge150041', 'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_E_CAGATC_L007_R1_004'}, 'name': 'SOIL_E_CAGATC_L007_R1_004: wastewater|sludge'}",NA,"mgp5471"
"mgm4546283","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_005","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546283.3/metadata?verbosity=full","metagenome","WGS","2013-04-02",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'name': 'SOIL_E_CAGATC_L007_R1_005: wastewater|sludge', 'id': 'mge150044', 'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_E_CAGATC_L007_R1_005'}, 'type': 'wastewater|sludge'}",NA,"mgp5471"
"mgm4546284","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_006","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546284.3/metadata?verbosity=full","metagenome","WGS","2013-04-03",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'name': 'SOIL_E_CAGATC_L007_R1_006: wastewater|sludge', 'type': 'wastewater|sludge', 'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_E_CAGATC_L007_R1_006'}, 'id': 'mge150047'}",NA,"mgp5471"
"mgm4546285","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_007","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546285.3/metadata?verbosity=full","metagenome","WGS","2013-04-04",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'type': 'wastewater|sludge', 'name': 'SOIL_E_CAGATC_L007_R1_007: wastewater|sludge', 'data': {'sample_name': 'SOIL_E_CAGATC_L007_R1_007', 'env_package': 'wastewater|sludge'}, 'id': 'mge150050'}",NA,"mgp5471"
"mgm4546286","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_008","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546286.3/metadata?verbosity=full","metagenome","WGS","2013-04-05",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'type': 'wastewater|sludge', 'name': 'SOIL_E_CAGATC_L007_R1_008: wastewater|sludge', 'id': 'mge150053', 'data': {'sample_name': 'SOIL_E_CAGATC_L007_R1_008', 'env_package': 'wastewater|sludge'}}",NA,"mgp5471"
"mgm4546287","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_001","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546287.3/metadata?verbosity=full","metagenome","WGS","2013-04-06",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_E_CAGATC_L007_R2_001'}, 'type': 'wastewater|sludge', 'id': 'mge150056', 'name': 'SOIL_E_CAGATC_L007_R2_001: wastewater|sludge'}",NA,"mgp5471"
"mgm4546288","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_002","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546288.3/metadata?verbosity=full","metagenome","WGS","2013-04-07",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'type': 'wastewater|sludge', 'name': 'SOIL_E_CAGATC_L007_R2_002: wastewater|sludge', 'data': {'sample_name': 'SOIL_E_CAGATC_L007_R2_002', 'env_package': 'wastewater|sludge'}, 'id': 'mge150059'}",NA,"mgp5471"
"mgm4546289","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_003","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546289.3/metadata?verbosity=full","metagenome","WGS","2013-04-08",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_E_CAGATC_L007_R2_003'}, 'name': 'SOIL_E_CAGATC_L007_R2_003: wastewater|sludge', 'type': 'wastewater|sludge', 'id': 'mge150062'}",NA,"mgp5471"
"mgm4546290","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_004","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546290.3/metadata?verbosity=full","metagenome","WGS","2013-04-09",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'type': 'wastewater|sludge', 'id': 'mge150065', 'data': {'sample_name': 'SOIL_E_CAGATC_L007_R2_004', 'env_package': 'wastewater|sludge'}, 'name': 'SOIL_E_CAGATC_L007_R2_004: wastewater|sludge'}",NA,"mgp5471"
"mgm4546291","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_005","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546291.3/metadata?verbosity=full","metagenome","WGS","2013-04-10",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'name': 'SOIL_E_CAGATC_L007_R2_005: wastewater|sludge', 'data': {'sample_name': 'SOIL_E_CAGATC_L007_R2_005', 'env_package': 'wastewater|sludge'}, 'id': 'mge150068', 'type': 'wastewater|sludge'}",NA,"mgp5471"
"mgm4546292","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_006","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546292.3/metadata?verbosity=full","metagenome","WGS","2013-04-11",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'id': 'mge150071', 'data': {'sample_name': 'SOIL_E_CAGATC_L007_R2_006', 'env_package': 'wastewater|sludge'}, 'name': 'SOIL_E_CAGATC_L007_R2_006: wastewater|sludge', 'type': 'wastewater|sludge'}",NA,"mgp5471"
"mgm4546293","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_007","UTM waste water treatment plant project E","https://api.mg-rast.org/metagenome/mgm4546293.3/metadata?verbosity=full","metagenome","WGS","2013-04-12",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'id': 'mge150074', 'type': 'wastewater|sludge', 'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_E_CAGATC_L007_R2_007'}, 'name': 'SOIL_E_CAGATC_L007_R2_007: wastewater|sludge'}",NA,"mgp5471"
"mgm4546367","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_001","UTM waste water treatment plant project F","https://api.mg-rast.org/metagenome/mgm4546367.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_F_CTTGTA_L007_R1_001'}, 'id': 'mge150231', 'type': 'wastewater|sludge', 'name': 'SOIL_F_CTTGTA_L007_R1_001: wastewater|sludge'}",NA,"mgp5474"
"mgm4546368","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_002","UTM waste water treatment plant project F","https://api.mg-rast.org/metagenome/mgm4546368.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'data': {'sample_name': 'SOIL_F_CTTGTA_L007_R1_002', 'env_package': 'wastewater|sludge'}, 'name': 'SOIL_F_CTTGTA_L007_R1_002: wastewater|sludge', 'type': 'wastewater|sludge', 'id': 'mge150234'}",NA,"mgp5474"
"mgm4546369","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_003","UTM waste water treatment plant project F","https://api.mg-rast.org/metagenome/mgm4546369.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'type': 'wastewater|sludge', 'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_F_CTTGTA_L007_R1_003'}, 'name': 'SOIL_F_CTTGTA_L007_R1_003: wastewater|sludge', 'id': 'mge150237'}",NA,"mgp5474"
"mgm4546370","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_004","UTM waste water treatment plant project F","https://api.mg-rast.org/metagenome/mgm4546370.3/metadata?verbosity=full","metagenome","WGS","2013-04-01",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'data': {'sample_name': 'SOIL_F_CTTGTA_L007_R1_004', 'env_package': 'wastewater|sludge'}, 'name': 'SOIL_F_CTTGTA_L007_R1_004: wastewater|sludge', 'id': 'mge150240', 'type': 'wastewater|sludge'}",NA,"mgp5474"
"mgm4546371","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_005","UTM waste water treatment plant project F","https://api.mg-rast.org/metagenome/mgm4546371.3/metadata?verbosity=full","metagenome","WGS","2013-04-02",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'name': 'SOIL_F_CTTGTA_L007_R1_005: wastewater|sludge', 'type': 'wastewater|sludge', 'data': {'sample_name': 'SOIL_F_CTTGTA_L007_R1_005', 'env_package': 'wastewater|sludge'}, 'id': 'mge150243'}",NA,"mgp5474"
"mgm4546372","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R2_001","UTM waste water treatment plant project F","https://api.mg-rast.org/metagenome/mgm4546372.3/metadata?verbosity=full","metagenome","WGS","2013-04-03",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'data': {'sample_name': 'SOIL_F_CTTGTA_L007_R2_001', 'env_package': 'wastewater|sludge'}, 'id': 'mge150246', 'type': 'wastewater|sludge', 'name': 'SOIL_F_CTTGTA_L007_R2_001: wastewater|sludge'}",NA,"mgp5474"
"mgm4546373","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R2_002","UTM waste water treatment plant project F","https://api.mg-rast.org/metagenome/mgm4546373.3/metadata?verbosity=full","metagenome","WGS","2013-04-04",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'name': 'SOIL_F_CTTGTA_L007_R2_002: wastewater|sludge', 'id': 'mge150249', 'data': {'env_package': 'wastewater|sludge', 'sample_name': 'SOIL_F_CTTGTA_L007_R2_002'}, 'type': 'wastewater|sludge'}",NA,"mgp5474"
"mgm4546374","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R2_003","UTM waste water treatment plant project F","https://api.mg-rast.org/metagenome/mgm4546374.3/metadata?verbosity=full","metagenome","WGS","2013-04-05",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'name': 'SOIL_F_CTTGTA_L007_R2_003: wastewater|sludge', 'data': {'sample_name': 'SOIL_F_CTTGTA_L007_R2_003', 'env_package': 'wastewater|sludge'}, 'id': 'mge150252', 'type': 'wastewater|sludge'}",NA,"mgp5474"
"mgm4546375","anthropogenic terrestrial biome","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R2_004","UTM waste water treatment plant project F","https://api.mg-rast.org/metagenome/mgm4546375.3/metadata?verbosity=full","metagenome","WGS","2013-04-06",NA,"Malaysia",1.5580384,103.6420599,"ProfoundKestrel","Selangor","Malaysia","Jayaraj","Vijaya Kumaran","jayarajvijayakumaran@gmail.com","{'type': 'wastewater|sludge', 'name': 'SOIL_F_CTTGTA_L007_R2_004: wastewater|sludge', 'data': {'sample_name': 'SOIL_F_CTTGTA_L007_R2_004', 'env_package': 'wastewater|sludge'}, 'id': 'mge150255'}",NA,"mgp5474"
